2.525143491124260464e+01,2.703979305414652146e+00,1.541999999999999993e+01,3.071999999999999886e+01,1.621529585798816697e+01,3.430557923227692263e-01,1.600000000000000000e+01,1.709499999999999886e+01,2.902844616937396705e+00,7.800000000000000000e+01,2.800000000000000000e+01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.479140804597701120e+01,2.573682535215565004e+00,8.919999999999999929e+00,1.989500000000000313e+01,1.603781609195402424e+01,5.637765488884816101e-02,1.600000000000000000e+01,1.617499999999999716e+01,2.555331307805634111e+00,6.200000000000000000e+01,2.400000000000000000e+01,3.500000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.150206997084547922e+01,1.894866976061122532e+00,1.746999999999999886e+01,2.692000000000000171e+01,1.737181729834791355e+01,1.086940249813878490e+00,1.600000000000000000e+01,1.979999999999999716e+01,2.733028330685206786e+00,6.700000000000000000e+01,2.700000000000000000e+01,4.200000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.351086921850079747e+01,2.576329831640201462e+00,1.464499999999999957e+01,2.871999999999999886e+01,1.633063795853269795e+01,3.870891510868219587e-01,1.600000000000000000e+01,1.709499999999999886e+01,2.472295095146958221e+00,7.400000000000000000e+01,2.600000000000000000e+01,1.048000000000000000e+03,1.048000000000000043e+00,0.000000000000000000e+00
1.880783783783783747e+01,2.299484930476582534e+00,1.326999999999999957e+01,2.696999999999999886e+01,1.668878378378378358e+01,6.985763316854345373e-01,1.600000000000000000e+01,1.829499999999999815e+01,2.515952442227520791e+00,6.400000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+02,5.379999999999999227e-01,0.000000000000000000e+00
1.504210884353741484e+01,4.570353080257043565e+00,3.620000000000000107e+00,2.371999999999999886e+01,1.608119047619047493e+01,1.142109498664511114e-01,1.600000000000000000e+01,1.635000000000000142e+01,4.489415767322060269e+00,6.200000000000000000e+01,2.500000000000000000e+01,3.100000000000000000e+02,8.859999999999998987e-01,1.000000000000000000e+00
2.175263536379018703e+01,5.151663860339231960e+00,5.169999999999999929e+00,2.732000000000000028e+01,1.713459390862944076e+01,1.268531792513118983e+00,1.600000000000000000e+01,1.989999999999999858e+01,6.299433740056225695e+00,8.500000000000000000e+01,3.600000000000000000e+01,1.844000000000000000e+03,9.279999999999999361e-01,0.000000000000000000e+00
2.331797979797979892e+01,2.674200425913334733e+00,1.937000000000000099e+01,2.951999999999999957e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,2.674200425913334289e+00,7.400000000000000000e+01,3.200000000000000000e+01,6.890000000000000000e+02,9.840000000000000968e-01,1.000000000000000000e+00
2.169419786096256786e+01,1.518107338348671620e+00,1.824499999999999744e+01,2.651999999999999957e+01,1.605053475935828899e+01,6.858189218612197047e-02,1.600000000000000000e+01,1.621000000000000085e+01,1.499381262666533932e+00,9.100000000000000000e+01,4.300000000000000000e+01,3.500000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.390009259259258556e+01,2.105884498154335649e+00,2.032000000000000028e+01,2.851999999999999957e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,2.105884498154335649e+00,6.900000000000000000e+01,2.900000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.715968579234972680e+01,1.609453398973956784e+00,2.396999999999999886e+01,3.162000000000000099e+01,1.627846994535519087e+01,3.161213706981097493e-01,1.600000000000000000e+01,1.692999999999999972e+01,1.428940534771327764e+00,6.200000000000000000e+01,2.400000000000000000e+01,3.600000000000000000e+02,9.470000000000000639e-01,1.000000000000000000e+00
1.982276967930029343e+01,2.601295295503857297e+00,1.161999999999999922e+01,2.717000000000000171e+01,1.741206025267250013e+01,1.102232251412922359e+00,1.600000000000000000e+01,1.989999999999999858e+01,3.433259684952139956e+00,6.600000000000000000e+01,2.700000000000000000e+01,2.000000000000000000e+02,8.699999999999999956e-01,1.000000000000000000e+00
1.950990384615384698e+01,2.158076763965959710e+00,1.551999999999999957e+01,2.621999999999999886e+01,1.685338800904977319e+01,7.465623579947896493e-01,1.600000000000000000e+01,1.842500000000000071e+01,2.674396624149017576e+00,7.200000000000000000e+01,3.000000000000000000e+01,4.000000000000000000e+02,9.300000000000000488e-01,0.000000000000000000e+00
1.807334699453552318e+01,1.764394051700433952e+00,1.307000000000000028e+01,2.292000000000000171e+01,1.613983606557377115e+01,2.050786027986532534e-01,1.600000000000000000e+01,1.662999999999999901e+01,1.745467526533106106e+00,6.200000000000000000e+01,2.400000000000000000e+01,4.000000000000000000e+02,9.520000000000000684e-01,1.000000000000000000e+00
2.675754911591355878e+01,2.908845655620866832e+00,1.084499999999999886e+01,3.417000000000000171e+01,1.721328094302554135e+01,1.121809883886456083e+00,1.600000000000000000e+01,1.960000000000000142e+01,3.738113423421054016e+00,8.800000000000000000e+01,4.200000000000000000e+01,3.500000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
1.537649122807017221e+01,1.259017461798256132e+00,1.311999999999999922e+01,2.126999999999999957e+01,1.600098245614034909e+01,8.248967558253545232e-03,1.600000000000000000e+01,1.607000000000000028e+01,1.255982095991400316e+00,6.700000000000000000e+01,2.700000000000000000e+01,7.560000000000000000e+02,1.800000000000000044e+00,0.000000000000000000e+00
3.066560092961487527e+01,2.168855008358449243e+00,2.546999999999999886e+01,3.721999999999999886e+01,1.725183266932270953e+01,1.374181639121064169e+00,1.600000000000000000e+01,2.050000000000000000e+01,3.102126838746227300e+00,6.700000000000000000e+01,2.800000000000000000e+01,3.000000000000000000e+02,1.199999999999999956e+00,0.000000000000000000e+00
2.085843478260869688e+01,2.245384480308750597e+00,1.399500000000000099e+01,2.732000000000000028e+01,1.681676956521739541e+01,8.488111913644502682e-01,1.600000000000000000e+01,1.875000000000000000e+01,2.794451660638543888e+00,6.900000000000000000e+01,2.900000000000000000e+01,4.000000000000000000e+02,9.520000000000000684e-01,0.000000000000000000e+00
2.649180094786730066e+01,1.082113156744292315e+00,2.312000000000000099e+01,2.996999999999999886e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,1.082113156744292315e+00,7.400000000000000000e+01,3.200000000000000000e+01,3.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.821323308270677188e+01,1.426762534536865967e+00,2.362000000000000099e+01,3.142000000000000171e+01,1.610273182957393345e+01,1.414464252659415611e-01,1.600000000000000000e+01,1.642999999999999972e+01,1.418984525918947748e+00,7.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
3.008737536656891720e+01,2.800464391853321189e+00,1.801999999999999957e+01,3.696999999999999886e+01,1.800730205278592067e+01,1.775770154482712027e+00,1.600000000000000000e+01,2.155000000000000071e+01,3.729354639466385901e+00,6.600000000000000000e+01,2.700000000000000000e+01,3.600000000000000000e+02,9.470000000000000639e-01,0.000000000000000000e+00
1.284850877192982388e+01,1.981282044561109679e+00,8.869999999999999218e+00,1.642000000000000171e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,1.981282044561109679e+00,6.400000000000000000e+01,2.600000000000000000e+01,3.980000000000000000e+02,9.949999999999999956e-01,1.000000000000000000e+00
2.117840352220520828e+01,2.340562839004451945e+00,1.416999999999999993e+01,2.812000000000000099e+01,1.696033307810107260e+01,1.007032201317916043e+00,1.600000000000000000e+01,1.927499999999999858e+01,3.073989013947362015e+00,6.800000000000000000e+01,2.800000000000000000e+01,7.500000000000000000e+02,1.070999999999999952e+00,0.000000000000000000e+00
2.358299176578225342e+01,3.239247925325724253e+00,9.570000000000000284e+00,3.112000000000000099e+01,1.787874656907593973e+01,1.786887112274951894e+00,1.600000000000000000e+01,2.155000000000000071e+01,4.100791048976930142e+00,6.600000000000000000e+01,2.600000000000000000e+01,4.200000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.289159552845528722e+01,3.146622828725029741e+00,5.120000000000000107e+00,2.896999999999999886e+01,1.718679878048780552e+01,1.445087383400034620e+00,1.600000000000000000e+01,2.094999999999999929e+01,4.301610950687228652e+00,7.200000000000000000e+01,3.000000000000000000e+01,5.000000000000000000e+02,1.429000000000000048e+00,0.000000000000000000e+00
1.490110687022900748e+01,1.759844182012223035e+00,-3.279999999999999805e+00,2.067000000000000171e+01,1.647541984732824361e+01,4.045210742230960776e-01,1.600000000000000000e+01,1.780000000000000071e+01,1.912997933865762556e+00,6.700000000000000000e+01,2.800000000000000000e+01,4.000000000000000000e+02,1.143000000000000016e+00,1.000000000000000000e+00
1.834496423462088899e+01,2.420741652706625668e+00,9.169999999999999929e+00,2.546999999999999886e+01,1.622357653791130261e+01,3.451546695676975807e-01,1.600000000000000000e+01,1.705000000000000071e+01,2.370923179867725494e+00,6.300000000000000000e+01,2.500000000000000000e+01,4.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.507552631578947278e+01,2.477014524465021239e+00,5.519999999999999574e+00,2.209499999999999886e+01,1.601398245614035432e+01,6.721064512329731622e-02,1.600000000000000000e+01,1.655000000000000071e+01,2.470825987156723524e+00,6.400000000000000000e+01,2.600000000000000000e+01,3.490000000000000000e+02,1.341999999999999860e+00,0.000000000000000000e+00
2.299428500986193313e+01,3.652040715624704337e+00,1.111999999999999922e+01,3.067000000000000171e+01,1.652266272189348939e+01,5.899662100275088195e-01,1.600000000000000000e+01,1.792000000000000171e+01,4.045552248750530211e+00,8.200000000000000000e+01,3.300000000000000000e+01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.149499999999999389e+01,8.264577468978114849e-01,1.917000000000000171e+01,2.292000000000000171e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,8.264577468978117070e-01,8.700000000000000000e+01,4.100000000000000000e+01,3.490000000000000000e+02,9.969999999999999973e-01,1.000000000000000000e+00
2.316437269372693919e+01,3.454949907638118045e+00,1.742000000000000171e+01,2.921999999999999886e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,3.454949907638118045e+00,7.500000000000000000e+01,3.300000000000000000e+01,3.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.329576622596153612e+01,3.352909399612455932e+00,5.370000000000000107e+00,3.109499999999999886e+01,1.759332932692307949e+01,1.613291391338438352e+00,1.600000000000000000e+01,2.139999999999999858e+01,4.755543724694695662e+00,6.700000000000000000e+01,2.800000000000000000e+01,4.500000000000000000e+02,5.999999999999999778e-01,0.000000000000000000e+00
2.649669133192388770e+01,3.030683221183448239e+00,1.157000000000000028e+01,3.444500000000000028e+01,1.717186046511627850e+01,1.052724445060999381e+00,1.600000000000000000e+01,1.927499999999999858e+01,3.783307100522813382e+00,9.300000000000000000e+01,4.600000000000000000e+01,3.480000000000000000e+02,9.940000000000001057e-01,1.000000000000000000e+00
3.031795609386828616e+01,2.067528897869467919e+00,2.571999999999999886e+01,3.527000000000000313e+01,1.714975018925056816e+01,1.206160580784425118e+00,1.600000000000000000e+01,1.989999999999999858e+01,2.754121346712895768e+00,7.000000000000000000e+01,2.900000000000000000e+01,3.010000000000000000e+02,1.203999999999999959e+00,0.000000000000000000e+00
1.321648437499999851e+01,1.445120538167206758e+00,1.082000000000000028e+01,2.032000000000000028e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,1.445120538167206536e+00,6.900000000000000000e+01,2.900000000000000000e+01,6.860000000000000000e+02,1.270000000000000018e+00,1.000000000000000000e+00
1.980132791327913111e+01,7.378859047852308173e+00,-3.479999999999999982e+00,3.142000000000000171e+01,1.820099819331526803e+01,1.708369878553738674e+00,1.600000000000000000e+01,2.155000000000000071e+01,8.073375046007779332e+00,6.600000000000000000e+01,2.600000000000000000e+01,4.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.282995350803043166e+01,2.159880137921688537e+00,5.370000000000000107e+00,2.687000000000000099e+01,1.713363482671174864e+01,1.268424092611927678e+00,1.600000000000000000e+01,1.989999999999999858e+01,3.228961311785792709e+00,8.500000000000000000e+01,3.600000000000000000e+01,1.844000000000000000e+03,9.279999999999999361e-01,0.000000000000000000e+00
2.244612554112554292e+01,3.959448343443702445e+00,8.919999999999999929e+00,3.092000000000000171e+01,1.815961904761904933e+01,1.759377704400789888e+00,1.600000000000000000e+01,2.170000000000000284e+01,5.392971734797381345e+00,6.500000000000000000e+01,2.600000000000000000e+01,3.600000000000000000e+02,1.029000000000000137e+00,1.000000000000000000e+00
2.312407407407407334e+01,2.462781174581913479e+00,1.912000000000000099e+01,2.909499999999999886e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,2.462781174581913479e+00,7.300000000000000000e+01,3.000000000000000000e+01,2.800000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
1.556466894977168991e+01,1.939285105604272585e+00,8.810000000000000497e+00,2.132000000000000028e+01,1.637908675799086922e+01,3.845031109645414280e-01,1.600000000000000000e+01,1.709499999999999886e+01,1.752762661801827271e+00,6.200000000000000000e+01,2.400000000000000000e+01,3.600000000000000000e+02,6.550000000000000266e-01,1.000000000000000000e+00
2.237187755102041109e+01,2.300055844667422189e+00,3.970000000000000195e+00,2.626999999999999957e+01,1.714838775510204272e+01,1.249266938910119862e+00,1.600000000000000000e+01,1.989999999999999858e+01,3.391764253560973330e+00,8.500000000000000000e+01,3.600000000000000000e+01,1.844000000000000000e+03,9.279999999999999361e-01,0.000000000000000000e+00
2.817530303030303074e+01,1.697882452677375031e+00,2.446999999999999886e+01,3.342000000000000171e+01,1.665316363636363661e+01,6.682697035885539760e-01,1.600000000000000000e+01,1.803999999999999915e+01,1.934643572128162514e+00,7.000000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.489577881619937649e+01,1.718174726723055157e+00,1.166999999999999993e+01,2.142000000000000171e+01,1.605632398753894208e+01,1.158023950704379218e-01,1.600000000000000000e+01,1.680999999999999872e+01,1.742944015877854858e+00,6.500000000000000000e+01,2.700000000000000000e+01,5.000000000000000000e+02,1.514999999999999902e+00,0.000000000000000000e+00
2.701750922509225461e+01,1.624648330866916179e+00,2.346999999999999886e+01,3.192000000000000171e+01,1.601291512915129189e+01,3.321072160493210995e-02,1.600000000000000000e+01,1.614000000000000057e+01,1.611079756802818341e+00,7.400000000000000000e+01,3.200000000000000000e+01,3.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.985178950863214098e+01,3.496975551552461425e+00,1.211999999999999922e+01,3.696999999999999886e+01,1.742665338645418416e+01,1.502418611140543980e+00,1.600000000000000000e+01,2.110000000000000142e+01,4.691806588920431231e+00,6.900000000000000000e+01,2.800000000000000000e+01,5.000000000000000000e+02,1.389000000000000012e+00,0.000000000000000000e+00
2.190420329670329735e+01,4.982340098439387965e+00,6.320000000000000284e+00,3.182000000000000028e+01,1.789876766091051863e+01,1.813716312415678100e+00,1.600000000000000000e+01,2.170000000000000284e+01,6.328555509248438682e+00,6.500000000000000000e+01,2.600000000000000000e+01,3.400000000000000000e+02,9.709999999999999742e-01,0.000000000000000000e+00
2.388559196617336511e+01,2.999610303175021198e+00,1.634499999999999886e+01,3.142000000000000171e+01,1.743533826638477890e+01,1.629632036068968448e+00,1.600000000000000000e+01,2.155000000000000071e+01,4.247160436797569716e+00,6.600000000000000000e+01,2.600000000000000000e+01,5.010000000000000000e+02,1.431000000000000050e+00,0.000000000000000000e+00
3.112332929782082758e+01,2.073974850729680686e+00,1.932000000000000028e+01,3.607000000000000028e+01,1.781515738498789148e+01,1.435589819374272214e+00,1.600000000000000000e+01,2.139999999999999858e+01,2.905047739755846514e+00,6.700000000000000000e+01,2.800000000000000000e+01,2.980000000000000000e+02,9.929999999999999938e-01,0.000000000000000000e+00
2.407106382978723147e+01,3.430335647870852878e+00,1.161999999999999922e+01,3.032000000000000028e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,3.430335647870852878e+00,6.500000000000000000e+01,2.600000000000000000e+01,3.700000000000000000e+02,9.250000000000000444e-01,0.000000000000000000e+00
2.210202743902438982e+01,3.632551538456061824e+00,1.820000000000000062e+00,3.042000000000000171e+01,1.753830487804878047e+01,1.556796704058537761e+00,1.600000000000000000e+01,2.125000000000000000e+01,4.896748831067492702e+00,6.900000000000000000e+01,2.900000000000000000e+01,6.300000000000000000e+02,1.050000000000000044e+00,0.000000000000000000e+00
2.235663232104121789e+01,3.474666902745043640e+00,5.019999999999999574e+00,2.996999999999999886e+01,1.736812364425162514e+01,1.545413673608732275e+00,1.600000000000000000e+01,2.125000000000000000e+01,4.790668164711973986e+00,6.900000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+02,9.140000000000000346e-01,0.000000000000000000e+00
2.579553995680345224e+01,2.510200213834917093e+00,1.361999999999999922e+01,3.332000000000000028e+01,1.734799136069114667e+01,1.077151907242721585e+00,1.600000000000000000e+01,1.935000000000000142e+01,3.183780217070399043e+00,9.100000000000000000e+01,4.300000000000000000e+01,3.500000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.564574430823117623e+01,2.161959417746019074e+00,2.029500000000000171e+01,3.252000000000000313e+01,1.658678633975481631e+01,4.409916614827097403e-01,1.600000000000000000e+01,1.736500000000000199e+01,1.832802022688376109e+00,6.400000000000000000e+01,2.600000000000000000e+01,5.000000000000000000e+02,8.329999999999999627e-01,0.000000000000000000e+00
1.911816326530612642e+01,1.283638067824406193e+01,-3.080000000000000071e+00,4.261999999999999744e+01,1.601785714285714235e+01,3.792705549421877820e-02,1.600000000000000000e+01,1.614000000000000057e+01,1.282313920756449299e+01,6.600000000000000000e+01,2.600000000000000000e+01,3.960000000000000000e+02,1.131000000000000005e+00,0.000000000000000000e+00
2.836318181818182182e+01,1.783459123335330077e+00,2.437000000000000099e+01,3.327000000000000313e+01,1.615189898989898865e+01,2.037627567328395006e-01,1.600000000000000000e+01,1.667000000000000171e+01,1.696260659064508403e+00,7.200000000000000000e+01,3.100000000000000000e+01,3.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
