2.524852941176470722e+01,2.297906503694153280e+00,1.737000000000000099e+01,2.867000000000000171e+01,1.622047058823529753e+01,3.505001728222960078e-01,1.600000000000000000e+01,1.709499999999999886e+01,2.525536611310560176e+00,7.800000000000000000e+01,2.800000000000000000e+01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.465437499999999993e+01,2.260436443845892818e+00,1.082000000000000028e+01,1.682000000000000028e+01,1.604156249999999773e+01,6.289458773747257092e-02,1.600000000000000000e+01,1.617499999999999716e+01,2.235891297857150128e+00,6.200000000000000000e+01,2.400000000000000000e+01,3.500000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.140721590909090821e+01,1.630161979462231736e+00,1.896999999999999886e+01,2.476999999999999957e+01,1.739642045454545283e+01,1.113233859431026707e+00,1.600000000000000000e+01,1.979999999999999716e+01,2.585317727240445063e+00,6.700000000000000000e+01,2.700000000000000000e+01,4.200000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.338898148148146916e+01,2.370275515318529092e+00,1.547000000000000064e+01,2.682000000000000028e+01,1.633898148148147911e+01,3.951144802215968421e-01,1.600000000000000000e+01,1.709499999999999886e+01,2.242561919382417113e+00,7.400000000000000000e+01,2.600000000000000000e+01,1.048000000000000000e+03,1.048000000000000043e+00,1.000000000000000000e+00
1.838973684210526471e+01,1.162219971932118678e+00,1.576999999999999957e+01,2.176999999999999957e+01,1.670802631578947128e+01,7.180376401217272164e-01,1.600000000000000000e+01,1.829499999999999815e+01,1.572821573400615236e+00,6.400000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+02,5.379999999999999227e-01,1.000000000000000000e+00
1.518442307692307836e+01,4.115064841997773115e+00,9.195000000000000284e+00,2.071999999999999886e+01,1.608615384615384514e+01,1.217399498300182903e-01,1.600000000000000000e+01,1.635000000000000142e+01,4.027199260604742648e+00,6.200000000000000000e+01,2.500000000000000000e+01,3.100000000000000000e+02,8.859999999999998987e-01,1.000000000000000000e+00
2.176852941176470324e+01,5.036801229732939866e+00,7.269999999999999574e+00,2.692000000000000171e+01,1.715088235294117425e+01,1.263783885319957889e+00,1.600000000000000000e+01,1.989999999999999858e+01,6.186107787402955971e+00,8.500000000000000000e+01,3.600000000000000000e+01,1.844000000000000000e+03,9.279999999999999361e-01,0.000000000000000000e+00
2.277749999999999986e+01,1.629504440688095412e+00,2.051999999999999957e+01,2.579500000000000171e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,1.629504440688095634e+00,7.400000000000000000e+01,3.200000000000000000e+01,6.890000000000000000e+02,9.840000000000000968e-01,1.000000000000000000e+00
2.162624999999999886e+01,1.039370803258715448e+00,2.012000000000000099e+01,2.317000000000000171e+01,1.605468750000000000e+01,7.448643612542255044e-02,1.600000000000000000e+01,1.621000000000000085e+01,1.003495090089300934e+00,9.100000000000000000e+01,4.300000000000000000e+01,3.500000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.389916666666666956e+01,2.140585005709108923e+00,2.082000000000000028e+01,2.682000000000000028e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,2.140585005709108923e+00,6.900000000000000000e+01,2.900000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
